,Unnamed: 0,images,gt,preds,predicted_class
39,39,Beck1.jpg,1651,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 1794. This painting was made in 1795. This painting,1700
40,40,Becker1.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
41,41,Becker2.jpg,1902,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 0001.This painting was made in 0001.This painting,1700
42,42,Beert1.jpg,1625,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1875. This painting was made in 1875.,1600
43,43,Bellucci1.jpg,1718,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 1851. This painting was made in 1851,1600
44,44,BenjaminWest1.jpg,1777,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1760. This painting was made in 1760. This painting was made in 1760.,1700
45,45,BenjaminWest10.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in 1776. This painting was made in 1776,1700
46,46,BenjaminWest11.jpg,1788,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1800
47,47,BenjaminWest12.jpg,1795,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1819. This painting was made in 1819. This painting was made in 1819,1800
48,48,BenjaminWest13.jpg,1775,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1796. This painting was made in 1796. This painting was made in 1796,1700
49,49,BenjaminWest14.jpg,1816,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1776. This painting was made in 1851. This painting was made in 1851.,1700
50,50,BenjaminWest15.jpg,1785,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1623. This painting was made in 1851. This painting was made in 1851,1600
51,51,BenjaminWest16.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the second half of the 19th century. This painting was made in the 19th century,1800
52,52,BenjaminWest17.jpg,1800,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1800
53,53,BenjaminWest18.jpg,1768,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1796. This painting was made in 1796. This painting was made in 1796,1700
54,54,BenjaminWest2.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 18th century. This painting was made in the 19th century. This painting was,1700
55,55,BenjaminWest3.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 1789. This painting was made in 1789,1600
56,56,BenjaminWest4.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1786. This painting was made in 1786. This painting was made in 1786,1700
57,57,BenjaminWest5.jpg,1812,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1851. This painting was made in 1851.<|endofchunk|>,1700
58,58,BenjaminWest6.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1794. This painting was made in 1794. This painting was made in 1794,1700
59,59,BenjaminWest7.jpg,1772,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1623. This painting was made in 1851. This painting was made in 1851,1600
60,60,BenjaminWest8.jpg,1777,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in rome in 1776. This painting was made,1700
61,61,BenjaminWest9.jpg,1805,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1801. This painting was made in 1801. This painting was made in 1801.,1800
62,62,Benson1.jpg,1890,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
63,63,Benson2.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
64,64,Bernard1.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1931. This painting was made in 	1931. This painting was made in ,1900
65,65,Bernard2.jpg,1891,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
66,66,Bernard3.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
67,67,Bernard4.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1896. This painting was made in  1896. This painting was made in ,1800
68,68,Blanchard1.jpg,1638,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 17th century. This painting was made in 17,1600
69,69,Bloemaert1.jpg,1591,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610.<|endofchunk|>,1600
70,70,Bloemaert2.jpg,1632,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1630. This painting was made in 17th century. This painting was made in 17,1600
71,71,Bocklin1.jpg,1872,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made,1800
72,72,Bocklin2.jpg,1883,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in 1872. This painting was made in 1872,1800
73,73,Bocklin3.jpg,1879,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1800
74,74,Bocklin4.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in romeo and juliet. This painting was made in 1789.<|endofchunk|>,1700
75,75,Boel1.jpg,1674,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877,1800
76,76,Boel2.jpg,1674,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in................. This painting was made in................. This painting was made in............,1700
77,77,Bol1.jpg,1647,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest van gogh in 1873.<|endofchunk|>,1800
78,78,Bol2.jpg,1652,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1755. This painting was made in 1851. This painting was made in 1851.,1700
79,79,Bonheur1.jpg,1849,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in 1872. This painting was made in 1872,1800
80,80,Borch1.jpg,1665,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1662. This painting was made in 1877. This painting was made in 1877.,1600
81,81,Borch2.jpg,1656,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.,1600
82,82,Borch3.jpg,1655,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 1851. This painting was made in 1851. This painting,1700
83,83,Borch4.jpg,1659,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1662. This painting was made in 1851. This painting was made in 1851.,1600
84,84,Borch5.jpg,1654,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1830. This painting was made in 	1835. This painting was made in ,1800
85,85,Borch6.jpg,1658,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.,1600
86,86,Borch7.jpg,1668,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.,1600
87,87,Borch8.jpg,1654,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1785. This painting was made in 1785. This painting was made in 1785.,1700
88,88,Bordone1.jpg,1550,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>,1500
89,89,Bordone2.jpg,1530,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>,1500
90,90,Boselli1.jpg,1690,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1700
91,91,Boucher1.jpg,1758,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1770. This painting was made in 1770. This painting was made in 1770,1700
92,92,Boucher2.jpg,1740,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in 1776. This painting was made in 1776,1700
93,93,Boucher3.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1755. This painting was made in 1789. This painting was made in 1789,1700
94,94,Boucher4.jpg,1758,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1755. This painting was made in 	1755. This painting was made in ,1700
95,95,Boudin1.jpg,1864,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1800
96,96,Boudin2.jpg,1895,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1871.<|endofchunk|>,1800
97,97,Boudin3.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1800
98,98,Boudin4.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1876. This painting was made in 1877. This painting was made in 1878.,1800
99,99,Boudin5.jpg,1865,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made,1800
100,100,Bouguereau1.jpg,1869,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1875. This painting was made in 1875. This painting was made in 1875.,1800
101,101,Bouguereau2.jpg,1880,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made,1800
102,102,Bouguereau3.jpg,1899,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made,1800
103,103,Bramley1.jpg,1891,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in  1907. This painting was made in ,1900
104,104,Bray1.jpg,1636,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1628. This painting was made in 17th century. This painting was made in 18,1600
105,105,Breenbergh1.jpg,-----,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was,1500
106,106,Breenbergh2.jpg,1632,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was,1500
107,107,Breton1.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made,1800
108,108,Bronzino1.jpg,1533,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1510.<|endofchunk|>,1500
109,109,Bronzino2.jpg,1528,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1508.<|endofchunk|>,1500
110,110,Bronzino3.jpg,1545,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504. This painting was made in 1851. This painting was made in 1851,1500
111,111,Bronzino4.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503. This painting was made in 17th century. This painting was made in 17,1500
112,112,Bronzino5.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504. This painting was made in 17th century. This painting was made in 17,1500
113,113,Bronzino6.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1508.<|endofchunk|>,1500
114,114,Bronzino7.jpg,1546,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1486.<|endofchunk|>,1400
115,115,Bronzino8.jpg,1539,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610.<|endofchunk|>,1600
116,116,Brouwer1.jpg,1630,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1630. This painting was made in 1851. This painting was made in 1851,1600
117,117,Bruegel1.jpg,1565,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1488. This painting was made in 17th century. This painting was made in 17,1400
118,118,Bruegel2.jpg,1559,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1486. This painting was made in 17th century. This painting was made in 17,1400
119,119,Bruegel3.jpg,1565,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1450. This painting was made in 17th century. This painting was made in 17,1400
120,120,Bruegel4.jpg,1569,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1493. This painting was made in 17th century. This painting was made in 17,1400
121,121,Bruegel5.jpg,1560,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was,1500
122,122,Bruegel6.jpg,1569,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1486.<|endofchunk|>,1700
123,123,Brueghel1.jpg,1598,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was,1500
124,124,BrueghelYounger1.jpg,----,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1562. This painting was made in 17th century. This painting was made in 17th,1500
125,125,BrueghelYounger2.jpg,1638,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1562. This painting was made in 17th century. This painting was made in 17th,1500
126,126,Brugghen1.jpg,1625,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1608. This painting was made in 17th century. This painting was made in 17,1600
127,127,Brugghen2.jpg,1620,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1593. This painting was made in 17th century. This painting was made in 17,1500
128,128,Brugghen3.jpg,1624,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1662.<|endofchunk|>,1700
129,129,Brull1.jpg,1905,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
130,130,Bryullov1.jpg,1832,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1856. This painting was made in 1856. This painting was made in 1856,1800
131,131,Bryullov2.jpg,1832,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1830. This painting was made in 	1831. This painting was made in ,1800
132,132,Bukovac1.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1896. This painting was made in  1896. This painting was made in ,1800
133,133,Cabanel1.jpg,1863,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1800
134,134,Cagnacci1.jpg,1663,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1793. This painting was made in 1793. This painting was made in 1793,1700
135,135,Caillebotte1.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1800
136,136,Caillebotte2.jpg,1878,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1879. This painting was made in rome in 1879. This painting was made,1800
137,137,Caillebotte3.jpg,1884,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in rome in 1872. This painting was made,1800
138,138,Caillebotte4.jpg,1882,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1883. This painting was made in rome in 1883. This painting was made,1800
139,139,Caillebotte5.jpg,1877,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made,1800
140,140,Caillebotte6.jpg,1888,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made,1800
141,141,Caillebotte7.jpg,1878,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest Monet in 1875. This painting was made in 1875. This painting was made,1800
