,images,gt,preds
27,Barry1.jpg,1772,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1789. This painting was made in 1789. This painting was made in 1789
28,Bartolommeo1.jpg,1507,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503. This painting was made in the 17th century. This painting was made in
29,Bartolommeo2.jpg,1516,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1486.<|endofchunk|>
30,Bartolommeo3.jpg,1509,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>
31,Battista1.jpg,1575,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.<|endofchunk|>
32,Battista2.jpg,1552,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1510. This painting was made in 1851. This painting was made in 1851
33,Battista3.jpg,1550,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
34,Battista4.jpg,1570,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
35,Battista5.jpg,1560,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 15th century. This painting was made in the 17th century. This painting was
36,Battista6.jpg,1565,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 1851. This painting was made in 1851. This painting
37,Bazille1.jpg,1870,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1874. This painting was made in rome in 1874. This painting was made
38,Bazille2.jpg,1864,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made
39,Beck1.jpg,1651,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 1794. This painting was made in 1795. This painting
40,Becker1.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
41,Becker2.jpg,1902,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 0001.This painting was made in 0001.This painting
42,Beert1.jpg,1625,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1875. This painting was made in 1875.
43,Bellucci1.jpg,1718,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 1851. This painting was made in 1851
44,BenjaminWest1.jpg,1777,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1760. This painting was made in 1760. This painting was made in 1760.
45,BenjaminWest10.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in 1776. This painting was made in 1776
46,BenjaminWest11.jpg,1788,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851
47,BenjaminWest12.jpg,1795,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1819. This painting was made in 1819. This painting was made in 1819
48,BenjaminWest13.jpg,1775,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1796. This painting was made in 1796. This painting was made in 1796
49,BenjaminWest14.jpg,1816,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1776. This painting was made in 1851. This painting was made in 1851.
50,BenjaminWest15.jpg,1785,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1623. This painting was made in 1851. This painting was made in 1851
51,BenjaminWest16.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the second half of the 19th century. This painting was made in the 19th century
52,BenjaminWest17.jpg,1800,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851
53,BenjaminWest18.jpg,1768,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1796. This painting was made in 1796. This painting was made in 1796
54,BenjaminWest2.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 18th century. This painting was made in the 19th century. This painting was
55,BenjaminWest3.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 1789. This painting was made in 1789
56,BenjaminWest4.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1786. This painting was made in 1786. This painting was made in 1786
57,BenjaminWest5.jpg,1812,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1851. This painting was made in 1851.<|endofchunk|>
58,BenjaminWest6.jpg,1778,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1794. This painting was made in 1794. This painting was made in 1794
59,BenjaminWest7.jpg,1772,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1623. This painting was made in 1851. This painting was made in 1851
60,BenjaminWest8.jpg,1777,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in rome in 1776. This painting was made
61,BenjaminWest9.jpg,1805,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1801. This painting was made in 1801. This painting was made in 1801.
62,Benson1.jpg,1890,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
63,Benson2.jpg,1909,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
64,Bernard1.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1931. This painting was made in 	1931. This painting was made in 
65,Bernard2.jpg,1891,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
66,Bernard3.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
67,Bernard4.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1896. This painting was made in  1896. This painting was made in 
68,Blanchard1.jpg,1638,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610. This painting was made in 17th century. This painting was made in 17
69,Bloemaert1.jpg,1591,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610.<|endofchunk|>
70,Bloemaert2.jpg,1632,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1630. This painting was made in 17th century. This painting was made in 17
71,Bocklin1.jpg,1872,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made
72,Bocklin2.jpg,1883,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in 1872. This painting was made in 1872
73,Bocklin3.jpg,1879,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875
74,Bocklin4.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in romeo and juliet. This painting was made in 1789.<|endofchunk|>
75,Boel1.jpg,1674,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877
76,Boel2.jpg,1674,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in................. This painting was made in................. This painting was made in............
77,Bol1.jpg,1647,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest van gogh in 1873.<|endofchunk|>
78,Bol2.jpg,1652,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1755. This painting was made in 1851. This painting was made in 1851.
79,Bonheur1.jpg,1849,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in 1872. This painting was made in 1872
80,Borch1.jpg,1665,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1662. This painting was made in 1877. This painting was made in 1877.
81,Borch2.jpg,1656,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.
82,Borch3.jpg,1655,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 1851. This painting was made in 1851. This painting
83,Borch4.jpg,1659,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1662. This painting was made in 1851. This painting was made in 1851.
84,Borch5.jpg,1654,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1830. This painting was made in 	1835. This painting was made in 
85,Borch6.jpg,1658,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.
86,Borch7.jpg,1668,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.
87,Borch8.jpg,1654,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1785. This painting was made in 1785. This painting was made in 1785.
88,Bordone1.jpg,1550,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>
89,Bordone2.jpg,1530,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>
90,Boselli1.jpg,1690,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting
91,Boucher1.jpg,1758,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1770. This painting was made in 1770. This painting was made in 1770
92,Boucher2.jpg,1740,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1776. This painting was made in 1776. This painting was made in 1776
93,Boucher3.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1755. This painting was made in 1789. This painting was made in 1789
94,Boucher4.jpg,1758,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1755. This painting was made in 	1755. This painting was made in 
95,Boudin1.jpg,1864,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851
96,Boudin2.jpg,1895,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1871.<|endofchunk|>
97,Boudin3.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875
98,Boudin4.jpg,1885,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1876. This painting was made in 1877. This painting was made in 1878.
99,Boudin5.jpg,1865,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made
100,Bouguereau1.jpg,1869,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1875. This painting was made in 1875. This painting was made in 1875.
101,Bouguereau2.jpg,1880,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made
102,Bouguereau3.jpg,1899,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made
103,Bramley1.jpg,1891,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907. This painting was made in  1907. This painting was made in 
104,Bray1.jpg,1636,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1628. This painting was made in 17th century. This painting was made in 18
105,Breenbergh1.jpg,-----,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
106,Breenbergh2.jpg,1632,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
107,Breton1.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made
108,Bronzino1.jpg,1533,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1510.<|endofchunk|>
109,Bronzino2.jpg,1528,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1508.<|endofchunk|>
110,Bronzino3.jpg,1545,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504. This painting was made in 1851. This painting was made in 1851
111,Bronzino4.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503. This painting was made in 17th century. This painting was made in 17
112,Bronzino5.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504. This painting was made in 17th century. This painting was made in 17
113,Bronzino6.jpg,1540,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1508.<|endofchunk|>
114,Bronzino7.jpg,1546,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1486.<|endofchunk|>
115,Bronzino8.jpg,1539,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1610.<|endofchunk|>
116,Brouwer1.jpg,1630,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1630. This painting was made in 1851. This painting was made in 1851
117,Bruegel1.jpg,1565,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1488. This painting was made in 17th century. This painting was made in 17
118,Bruegel2.jpg,1559,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1486. This painting was made in 17th century. This painting was made in 17
119,Bruegel3.jpg,1565,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1450. This painting was made in 17th century. This painting was made in 17
120,Bruegel4.jpg,1569,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1493. This painting was made in 17th century. This painting was made in 17
121,Bruegel5.jpg,1560,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
122,Bruegel6.jpg,1569,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1486.<|endofchunk|>
123,Brueghel1.jpg,1598,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the 16th century. This painting was made in the 17th century. This painting was
124,BrueghelYounger1.jpg,----,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1562. This painting was made in 17th century. This painting was made in 17th
125,BrueghelYounger2.jpg,1638,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1562. This painting was made in 17th century. This painting was made in 17th
126,Brugghen1.jpg,1625,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1608. This painting was made in 17th century. This painting was made in 17
127,Brugghen2.jpg,1620,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1593. This painting was made in 17th century. This painting was made in 17
128,Brugghen3.jpg,1624,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.This painting was made in 1662.<|endofchunk|>
129,Brull1.jpg,1905,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>
130,Bryullov1.jpg,1832,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1856. This painting was made in 1856. This painting was made in 1856
131,Bryullov2.jpg,1832,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1830. This painting was made in 	1831. This painting was made in 
132,Bukovac1.jpg,1892,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1896. This painting was made in  1896. This painting was made in 
133,Cabanel1.jpg,1863,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875
134,Cagnacci1.jpg,1663,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1793. This painting was made in 1793. This painting was made in 1793
135,Caillebotte1.jpg,1887,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875
136,Caillebotte2.jpg,1878,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1879. This painting was made in rome in 1879. This painting was made
137,Caillebotte3.jpg,1884,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in rome in 1872. This painting was made
138,Caillebotte4.jpg,1882,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1883. This painting was made in rome in 1883. This painting was made
139,Caillebotte5.jpg,1877,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made
140,Caillebotte6.jpg,1888,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made
141,Caillebotte7.jpg,1878,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest Monet in 1875. This painting was made in 1875. This painting was made
142,Caillebotte8.jpg,1875,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1874. This painting was made in rome in 1874. This painting was made
143,CamilleCorot1.jpg,1875,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877
144,CamilleCorot10.jpg,1872,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in rome in 1877. This painting was made
145,CamilleCorot11.jpg,1865,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1875. This painting was made in 1875. This painting was made in 1875.
146,CamilleCorot12.jpg,1840,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in 1872. This painting was made in 1872
147,CamilleCorot13.jpg,1845,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877
148,CamilleCorot2.jpg,1861,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1877. This painting was made in 1877. This painting was made in 1877
149,CamilleCorot3.jpg,1846,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851
