,Unnamed: 0,images,gt,preds,predicted_class
90,90,Boselli1.jpg,1690,1863,1800
91,91,Boucher1.jpg,1758,1806,1800
92,92,Boucher2.jpg,1740,1796,1700
93,93,Boucher3.jpg,1766,1796,1700
94,94,Boucher4.jpg,1758,1766,1700
95,95,Boudin1.jpg,1864,1861,1800
96,96,Boudin2.jpg,1895,1886,1800
97,97,Boudin3.jpg,1885,1887,1800
98,98,Boudin4.jpg,1885,1887,1800
99,99,Boudin5.jpg,1865,1887,1800
100,100,Bouguereau1.jpg,1869,1861,1800
101,101,Bouguereau2.jpg,1880,1826,1800
102,102,Bouguereau3.jpg,1899,1881,1800
103,103,Bramley1.jpg,1891,1896,1800
104,104,Bray1.jpg,1636,1645,1600
105,105,Breenbergh1.jpg,-----,1700,1700
106,106,Breenbergh2.jpg,1632,1656,1600
107,107,Breton1.jpg,1887,1910,1900
108,108,Bronzino1.jpg,1533,1547,1500
109,109,Bronzino2.jpg,1528,1545,1500
110,110,Bronzino3.jpg,1545,1850,1800
111,111,Bronzino4.jpg,1540,1545,1500
112,112,Bronzino5.jpg,1540,1861,1800
113,113,Bronzino6.jpg,1540,1606,1600
114,114,Bronzino7.jpg,1546,1545,1500
115,115,Bronzino8.jpg,1539,1719,1700
116,116,Brouwer1.jpg,1630,1660,1600
117,117,Bruegel1.jpg,1565,1560,1500
118,118,Bruegel2.jpg,1559,1515,1500
119,119,Bruegel3.jpg,1565,1937,1900
120,120,Bruegel4.jpg,1569,1580,1500
121,121,Bruegel5.jpg,1560,1515,1500
122,122,Bruegel6.jpg,1569,1812,1800
123,123,Brueghel1.jpg,1598,1714,1700
124,124,BrueghelYounger1.jpg,----,1580,1500
125,125,BrueghelYounger2.jpg,1638,1580,1500
126,126,Brugghen1.jpg,1625,1640,1600
127,127,Brugghen2.jpg,1620,1710,1700
128,128,Brugghen3.jpg,1624,1710,1700
129,129,Brull1.jpg,1905,1910,1900
130,130,Bryullov1.jpg,1832,1840,1800
131,131,Bryullov2.jpg,1832,1810,1800
132,132,Bukovac1.jpg,1892,1896,1800
133,133,Cabanel1.jpg,1863,1881,1800
134,134,Cagnacci1.jpg,1663,1657,1600
135,135,Caillebotte1.jpg,1887,1910,1900
136,136,Caillebotte2.jpg,1878,1910,1900
137,137,Caillebotte3.jpg,1884,1910,1900
138,138,Caillebotte4.jpg,1882,1932,1900
139,139,Caillebotte5.jpg,1877,1903,1900
140,140,Caillebotte6.jpg,1888,1910,1900
141,141,Caillebotte7.jpg,1878,1906,1900
142,142,Caillebotte8.jpg,1875,1915,1900
143,143,CamilleCorot1.jpg,1875,1867,1800
144,144,CamilleCorot10.jpg,1872,1881,1800
145,145,CamilleCorot11.jpg,1865,1861,1800
146,146,CamilleCorot12.jpg,1840,1861,1800
147,147,CamilleCorot13.jpg,1845,1867,1800
148,148,CamilleCorot2.jpg,1861,1807,1800
149,149,CamilleCorot3.jpg,1846,1861,1800
150,150,CamilleCorot4.jpg,1872,1886,1800
151,151,CamilleCorot5.jpg,1866,1867,1800
152,152,CamilleCorot6.jpg,1836,1880,1800
153,153,CamilleCorot7.jpg,1833,1816,1800
154,154,CamilleCorot8.jpg,1866,1861,1800
155,155,CamilleCorot9.jpg,1850,1867,1800
156,156,Camprobin1.jpg,1640,1612,1600
157,157,Camprobin2.jpg,1640,1612,1600
158,158,Canaletto1.jpg,1755,1807,1800
159,159,Canaletto10.jpg,1750,1861,1800
160,160,Canaletto11.jpg,1750,1810,1800
161,161,Canaletto12.jpg,1724,1713,1700
162,162,Canaletto13.jpg,1749,1714,1700
163,163,Canaletto14.jpg,1751,1810,1800
164,164,Canaletto15.jpg,1750,1660,1600
165,165,Canaletto2.jpg,1724,1807,1800
166,166,Canaletto3.jpg,1747,1810,1800
167,167,Canaletto4.jpg,1738,1714,1700
168,168,Canaletto5.jpg,1739,1760,1700
169,169,Canaletto6.jpg,1745,1808,1800
170,170,Canaletto7.jpg,1754,1810,1800
171,171,Canaletto8.jpg,1755,1806,1800
172,172,Canaletto9.jpg,1730,1713,1700
173,173,Caracciolo1.jpg,1617,1620,1600
174,174,Caravaggio1.jpg,1598,1717,1700
175,175,Caravaggio2.jpg,1601,1620,1600
176,176,Caravaggio3.jpg,1597,1817,1800
177,177,Carracci1.jpg,1585,1610,1600
178,178,Carracci2.jpg,1608,1620,1600
179,179,Carriere1.jpg,----,1921,1900
180,180,Cassatt1.jpg,1893,1913,1900
181,181,Cassatt10.jpg,1907,1910,1900
182,182,Cassatt2.jpg,1894,1913,1900
183,183,Cassatt3.jpg,1886,1896,1800
184,184,Cassatt4.jpg,1882,1906,1900
185,185,Cassatt5.jpg,1878,1896,1800
186,186,Cassatt6.jpg,1878,1906,1900
187,187,Cassatt7.jpg,1880,1913,1900
188,188,Cassatt8.jpg,1881,1910,1900
189,189,Cassatt9.jpg,1879,1906,1900
190,190,Castagneto1.jpg,1893,1887,1800
191,191,Castiglione1.jpg,1655,1680,1600
192,192,Catena1.jpg,1510,1497,1400
193,193,Catena2.jpg,1531,1536,1500
194,194,Catena3.jpg,1510,1506,1500
195,195,Cavallino1.jpg,1656,1640,1600
196,196,Cavallino2.jpg,1656,1713,1700
197,197,Cawen1.jpg,1919,1921,1900
198,198,Cawen2.jpg,1921,1934,1900
199,199,Cerezo1.jpg,1666,1657,1600
200,200,Cesari1.jpg,1603,1619,1600
201,201,Cesari2.jpg,1606,1584,1500
202,202,Cezanne1.jpg,1883,1921,1900
203,203,Cezanne10.jpg,1877,1913,1900
204,204,Cezanne11.jpg,1890,1916,1900
205,205,Cezanne12.jpg,1888,-----,1700
206,206,Cezanne13.jpg,1881,1921,1900
207,207,Cezanne14.jpg,1898,1916,1900
208,208,Cezanne15.jpg,1890,1921,1900
209,209,Cezanne16.jpg,1875,1921,1900
210,210,Cezanne17.jpg,1879,1921,1900
211,211,Cezanne18.jpg,1895,1921,1900
212,212,Cezanne19.jpg,1871,1887,1800
213,213,Cezanne2.jpg,1906,1913,1900
214,214,Cezanne20.jpg,1890,1921,1900
215,215,Cezanne21.jpg,1905,1921,1900
216,216,Cezanne22.jpg,1885,1921,1900
217,217,Cezanne23.jpg,1877,1913,1900
218,218,Cezanne24.jpg,1893,1921,1900
219,219,Cezanne25.jpg,1894,1932,1900
220,220,Cezanne26.jpg,1881,1910,1900
221,221,Cezanne27.jpg,1890,1921,1900
222,222,Cezanne28.jpg,1880,1913,1900
223,223,Cezanne29.jpg,1898,1921,1900
224,224,Cezanne3.jpg,1890,1921,1900
225,225,Cezanne30.jpg,1894,1913,1900
226,226,Cezanne31.jpg,1892,1896,1800
227,227,Cezanne32.jpg,1892,1916,1900
228,228,Cezanne33.jpg,1898,1913,1900
229,229,Cezanne34.jpg,1887,1921,1900
230,230,Cezanne35.jpg,1880,1913,1900
231,231,Cezanne36.jpg,1890,1921,1900
232,232,Cezanne37.jpg,1904,1921,1900
233,233,Cezanne38.jpg,1906,1916,1900
234,234,Cezanne39.jpg,1885,1921,1900
235,235,Cezanne4.jpg,1882,1913,1900
236,236,Cezanne40.jpg,1906,1913,1900
237,237,Cezanne41.jpg,1877,1913,1900
238,238,Cezanne42.jpg,1879,1906,1900
239,239,Cezanne43.jpg,1879,1913,1900
240,240,Cezanne5.jpg,1890,1921,1900
241,241,Cezanne6.jpg,1883,1913,1900
242,242,Cezanne7.jpg,1897,1917,1900
243,243,Cezanne8.jpg,1876,1909,1900
244,244,Cezanne9.jpg,1894,1906,1900
245,245,Chardin1.jpg,1750,1861,1800
246,246,Chardin2.jpg,1730,1632,1600
247,247,Chardin3.jpg,1734,1810,1800
248,248,Chardin4.jpg,1739,1807,1800
249,249,Chardin5.jpg,1739,1714,1700
250,250,Chardin6.jpg,1776,1811,1800
251,251,Chardin7.jpg,1753,1777,1700
252,252,Chardin8.jpg,1732,1713,1700
253,253,Chardin9.jpg,1769,1805,1800
254,254,Charleston1.jpg,1766,1810,1800
255,255,Chasseriau1.jpg,1853,1855,1800
256,256,ChristianDahl1.jpg,1839,1886,1800
257,257,ChristianDahl2.jpg,1825,1910,1900
258,258,ChristianDahl3.jpg,1829,1866,1800
259,259,ChristianDahl4.jpg,1821,1861,1800
260,260,Claesz1.jpg,1627,1631,1600
261,261,Claesz2.jpg,1644,1638,1600
262,262,Clouet1.jpg,1571,1612,1600
263,263,Coello1.jpg,1690,1861,1800
264,264,Coello2.jpg,1683,1647,1600
265,265,Constable1.jpg,1829,1861,1800
266,266,Constable10.jpg,1816,1810,1800
267,267,Constable11.jpg,1830,1881,1800
268,268,Constable12.jpg,1800,1840,1800
269,269,Constable13.jpg,1823,1710,1700
270,270,Constable14.jpg,1822,1861,1800
271,271,Constable15.jpg,1819,1886,1800
272,272,Constable16.jpg,1808,1861,1800
273,273,Constable17.jpg,1821,1885,1800
274,274,Constable18.jpg,1810,1867,1800
275,275,Constable19.jpg,1814,1910,1900
276,276,Constable2.jpg,1826,1861,1800
277,277,Constable20.jpg,1821,1847,1800
278,278,Constable21.jpg,1828,1807,1800
279,279,Constable22.jpg,1816,1810,1800
280,280,Constable23.jpg,1821,1896,1800
281,281,Constable24.jpg,1810,1826,1800
282,282,Constable25.jpg,1822,1887,1800
283,283,Constable26.jpg,1830,1861,1800
284,284,Constable27.jpg,1825,1861,1800
285,285,Constable28.jpg,1825,1884,1800
286,286,Constable29.jpg,1813,1810,1800
287,287,Constable3.jpg,1830,1881,1800
288,288,Constable30.jpg,1817,1861,1800
289,289,Constable31.jpg,1829,1910,1900
290,290,Constable32.jpg,1802,1861,1800
291,291,Constable33.jpg,1811,1861,1800
292,292,Constable34.jpg,1811,1867,1800
293,293,Constable35.jpg,1828,1881,1800
294,294,Constable36.jpg,1820,1861,1800
295,295,Constable37.jpg,1822,1871,1800
296,296,Constable38.jpg,1821,1861,1800
297,297,Constable39.jpg,1830,1861,1800
298,298,Constable4.jpg,1820,1861,1800
299,299,Constable40.jpg,1811,1840,1800
300,300,Constable41.jpg,1821,1906,1900
301,301,Constable42.jpg,1820,1861,1800
302,302,Constable43.jpg,1821,1719,1700
303,303,Constable44.jpg,1821,1871,1800
304,304,Constable45.jpg,1809,1887,1800
305,305,Constable46.jpg,1826,1887,1800
306,306,Constable47.jpg,1836,1840,1800
307,307,Constable48.jpg,1802,1861,1800
308,308,Constable49.jpg,1825,1881,1800
309,309,Constable5.jpg,1826,1867,1800
310,310,Constable50.jpg,1826,1861,1800
311,311,Constable51.jpg,1821,1861,1800
312,312,Constable52.jpg,1821,1861,1800
313,313,Constable53.jpg,1816,1861,1800
314,314,Constable54.jpg,1825,1861,1800
315,315,Constable55.jpg,1821,1861,1800
316,316,Constable56.jpg,1822,-----,1700
317,317,Constable57.jpg,1801,1861,1800
318,318,Constable6.jpg,1821,1810,1800
319,319,Constable7.jpg,1821,1867,1800
320,320,Constable8.jpg,1824,1867,1800
321,321,Constable9.jpg,1836,1807,1800
322,322,Copley1.jpg,1782,1814,1800
323,323,Copley2.jpg,1777,1812,1800
324,324,Copley3.jpg,1771,1776,1700
325,325,Copley4.jpg,1778,1812,1800
326,326,Copley5.jpg,1760,1777,1700
327,327,Copley6.jpg,1778,1812,1800
328,328,Copley7.jpg,1767,1757,1700
329,329,Copley8.jpg,1765,1766,1700
330,330,Copley9.jpg,1773,1812,1800
331,331,Coques1.jpg,1664,1714,1700
332,332,Coques2.jpg,1662,1737,1700
333,333,Corinth1.jpg,1912,1921,1900
334,334,Corinth2.jpg,1917,----,1700
335,335,Cortona1.jpg,1626,1640,1600
336,336,Cortona2.jpg,1640,1719,1700
337,337,Corvi1.jpg,1750,1710,1700
338,338,Cossiers1.jpg,1630,1806,1800
339,339,Cottet1.jpg,1898,1913,1900
340,340,Courbet1.jpg,1862,1887,1800
341,341,Courbet10.jpg,1865,1897,1800
342,342,Courbet11.jpg,1850,1851,1800
343,343,Courbet12.jpg,1855,1861,1800
344,344,Courbet13.jpg,1873,1863,1800
345,345,Courbet14.jpg,1853,1849,1800
346,346,Courbet15.jpg,1867,1887,1800
347,347,Courbet16.jpg,1867,1910,1900
348,348,Courbet17.jpg,1869,1887,1800
349,349,Courbet2.jpg,1856,1881,1800
350,350,Courbet3.jpg,1864,1863,1800
351,351,Courbet4.jpg,1874,1863,1800
352,352,Courbet5.jpg,1870,1861,1800
353,353,Courbet6.jpg,1866,1887,1800
354,354,Courbet7.jpg,1857,1866,1800
355,355,Courbet8.jpg,1862,1857,1800
356,356,Courbet9.jpg,1866,1910,1900
357,357,Craen1.jpg,1650,1720,1700
358,358,Cross1.jpg,1893,1913,1900
359,359,Cross2.jpg,1906,1913,1900
360,360,Csontvary1.jpg,1905,1932,1900
361,361,Cuyp1.jpg,1650,1806,1800
362,362,Cuyp2.jpg,1644,1806,1800
363,363,Cuyp3.jpg,1650,1767,1700
364,364,Cuyp4.jpg,1655,1816,1800
365,365,Cuyp5.jpg,1657,1810,1800
366,366,Cuyp6.jpg,1650,1714,1700
367,367,Cuyp7.jpg,1649,1810,1800
368,368,Danby1.jpg,1850,1812,1800
369,369,Danby10.jpg,1850,1851,1800
370,370,Danby11.jpg,1838,1861,1800
371,371,Danby12.jpg,1824,1913,1900
372,372,Danby13.jpg,1850,1913,1900
373,373,Danby2.jpg,1848,1812,1800
374,374,Danby3.jpg,1818,1856,1800
375,375,Danby4.jpg,1830,1836,1800
376,376,Danby5.jpg,1844,1827,1800
377,377,Danby6.jpg,1845,1840,1800
378,378,Danby7.jpg,1822,1861,1800
379,379,Danby8.jpg,1843,1881,1800
380,380,Danby9.jpg,1835,1847,1800
381,381,Daubigny1.jpg,1851,1885,1800
382,382,Daubigny2.jpg,1878,1910,1900
383,383,DavidFriedrich1.jpg,1825,1881,1800
384,384,DavidFriedrich2.jpg,1820,1816,1800
385,385,DavidFriedrich3.jpg,1810,1841,1800
386,386,DavidFriedrich4.jpg,1810,1881,1800
387,387,DavidFriedrich5.jpg,1822,1896,1800
388,388,DavidFriedrich6.jpg,1822,1861,1800
389,389,DavidFriedrich7.jpg,1807,1887,1800
390,390,DavidFriedrich8.jpg,1822,1856,1800
391,391,Degas1.jpg,1869,1913,1900
392,392,Degas10.jpg,1887,1887,1800
393,393,Degas11.jpg,1879,1906,1900
394,394,Degas12.jpg,1890,1906,1900
395,395,Degas13.jpg,1905,1913,1900
396,396,Degas14.jpg,1858,1806,1800
397,397,Degas15.jpg,1892,1921,1900
398,398,Degas16.jpg,1895,1913,1900
399,399,Degas17.jpg,1872,1896,1800
400,400,Degas18.jpg,1866,1896,1800
401,401,Degas19.jpg,1890,1913,1900
402,402,Degas2.jpg,1899,1913,1900
403,403,Degas20.jpg,1869,1887,1800
404,404,Degas21.jpg,1872,1897,1800
405,405,Degas22.jpg,1868,1898,1800
406,406,Degas3.jpg,1887,1910,1900
407,407,Degas4.jpg,1869,1896,1800
408,408,Degas5.jpg,1869,1886,1800
409,409,Degas6.jpg,1869,1867,1800
410,410,Degas7.jpg,1886,1913,1900
411,411,Degas8.jpg,1873,1896,1800
412,412,Degas9.jpg,1896,1912,1900
413,413,Delacroix1.jpg,1854,1681,1600
414,414,Delacroix2.jpg,1860,1817,1800
415,415,Delacroix3.jpg,1841,1861,1800
416,416,Delacroix4.jpg,1844,1663,1600
417,417,Delacroix5.jpg,1862,1851,1800
418,418,Delacroix6.jpg,1855,1851,1800
419,419,Delacroix7.jpg,1855,1811,1800
420,420,Delaroche1.jpg,1824,1777,1700
421,421,Delaroche2.jpg,1829,1817,1800
422,422,Delaroche3.jpg,1850,1812,1800
423,423,Delaunay1.jpg,1915,1913,1900
424,424,Delaunay2.jpg,1911,1921,1900
425,425,Delaunay3.jpg,1937,----,1700
426,426,Delaunay4.jpg,1920,1921,1900
427,427,Dewing1.jpg,1890,1908,1900
428,428,DirckHals1.jpg,1627,1714,1700
429,429,Domenichino1.jpg,1610,1547,1500
430,430,Dossi1.jpg,1524,1600,1600
431,431,Dossi2.jpg,1513,1620,1600
432,432,Dou1.jpg,1646,1737,1700
433,433,Dou2.jpg,1665,1666,1600
434,434,Drost1.jpg,1654,1696,1600
435,435,Ducreux1.jpg,1783,1811,1800
436,436,Dujardin1.jpg,1663,1710,1700
437,437,Dujardin2.jpg,1663,1719,1700
438,438,Durand1.jpg,1886,1863,1800
439,439,Durand2.jpg,1847,1817,1800
440,440,Durer1.jpg,1526,1536,1500
441,441,Durer10.jpg,1512,1545,1500
442,442,Durer11.jpg,1506,1500,1500
443,443,Durer12.jpg,1498,1497,1400
444,444,Durer2.jpg,1499,1506,1500
445,445,Durer3.jpg,1506,1515,1500
446,446,Durer4.jpg,1519,1559,1500
447,447,Durer5.jpg,1499,1515,1500
448,448,Durer6.jpg,1504,1540,1500
449,449,Durer7.jpg,1497,1516,1500
450,450,Durer8.jpg,1506,1857,1800
451,451,Durer9.jpg,1521,1506,1500
452,452,Eakins1.jpg,1875,1884,1800
453,453,Eakins10.jpg,1878,1871,1800
454,454,Eakins11.jpg,1875,1887,1800
455,455,Eakins12.jpg,1899,1919,1900
456,456,Eakins2.jpg,1877,1861,1800
457,457,Eakins3.jpg,1896,1887,1800
458,458,Eakins4.jpg,1874,1887,1800
459,459,Eakins5.jpg,1888,1897,1800
460,460,Eakins6.jpg,1892,1896,1800
461,461,Eakins7.jpg,1905,1847,1800
462,462,Eakins8.jpg,1872,1905,1900
463,463,Eakins9.jpg,1889,1867,1800
464,464,Earl1.jpg,1792,1812,1800
465,465,Earl2.jpg,1835,1812,1800
466,466,ElGreco1.jpg,1600,1713,1700
467,467,ElGreco10.jpg,1609,1887,1800
468,468,ElGreco11.jpg,1600,1640,1600
469,469,ElGreco12.jpg,1614,1937,1900
470,470,ElGreco2.jpg,1577,1620,1600
471,471,ElGreco3.jpg,1614,1713,1700
472,472,ElGreco4.jpg,1575,1590,1500
473,473,ElGreco5.jpg,1600,1867,1800
474,474,ElGreco6.jpg,1595,1600,1600
475,475,ElGreco7.jpg,1592,1620,1600
476,476,ElGreco8.jpg,1576,1620,1600
477,477,ElGreco9.jpg,1600,1640,1600
478,478,Elinga1.jpg,----,1714,1700
479,479,Empoli1.jpg,1625,1710,1700
480,480,Eworth1.jpg,1565,1590,1500
481,481,Fabritius1.jpg,1645,1696,1600
482,482,Faccini1.jpg,1599,1620,1600
483,483,Fendi1.jpg,1833,1913,1900
484,484,FerdinandVoet1.jpg,1673,1640,1600
485,485,Ferenczy1.jpg,1893,1913,1900
486,486,Fetti1.jpg,1622,1861,1800
487,487,Fetti2.jpg,1622,1811,1800
488,488,Fetti3.jpg,1620,1610,1600
489,489,Flinck1.jpg,1640,1840,1800
490,490,Forte1.jpg,1630,1805,1800
491,491,Fragonard1.jpg,1752,1720,1700
492,492,Fragonard2.jpg,1769,1714,1700
493,493,Fragonard3.jpg,1773,1757,1700
494,494,Fragonard4.jpg,1752,1790,1700
495,495,Fragonard5.jpg,1780,1796,1700
496,496,Fragonard6.jpg,1769,1720,1700
497,497,Franceschini1.jpg,1677,1719,1700
498,498,FranckenYounger1.jpg,----,1861,1800
499,499,FranckenYounger2.jpg,1625,1705,1700
500,500,FranzMarc1.jpg,1911,1921,1900
501,501,FranzMarc2.jpg,1913,1923,1900
502,502,FranzMarc3.jpg,1912,1932,1900
503,503,FranzMarc4.jpg,1913,1923,1900
504,504,FranzMarc5.jpg,1914,1923,1900
505,505,Frieseke1.jpg,1915,1913,1900
506,506,Frieseke2.jpg,1910,1906,1900
507,507,Frieseke3.jpg,1909,1897,1800
508,508,Fyt1.jpg,1642,1563,1500
509,509,Gainsborough1.jpg,1788,1807,1800
510,510,Gainsborough10.jpg,1745,1796,1700
511,511,Gainsborough2.jpg,1750,1760,1700
512,512,Gainsborough3.jpg,1768,1810,1800
513,513,Gainsborough4.jpg,1754,1812,1800
514,514,Gainsborough5.jpg,1773,1810,1800
515,515,Gainsborough6.jpg,1756,1806,1800
516,516,Gainsborough7.jpg,1787,1831,1800
517,517,Gainsborough8.jpg,1774,1796,1700
518,518,Gainsborough9.jpg,1765,1861,1800
519,519,Garbieri1.jpg,1615,1620,1600
520,520,Gargiulo1.jpg,1679,1710,1700
521,521,Garzoni1.jpg,1640,1597,1500
522,522,Gauguin10.jpg,1880,1897,1800
523,523,Gauguin12.jpg,1892,1921,1900
524,524,Gauguin13.jpg,1886,1913,1900
525,525,Gauguin14.jpg,1888,1913,1900
526,526,Gauguin15.jpg,1887,1913,1900
527,527,Gauguin16.jpg,1888,1910,1900
528,528,Gauguin17.jpg,1892,1921,1900
529,529,Gauguin18.jpg,1883,1910,1900
530,530,Gauguin19.jpg,1888,1913,1900
531,531,Gauguin2.jpg,1892,1921,1900
532,532,Gauguin20.jpg,1888,1921,1900
533,533,Gauguin21.jpg,1891,1921,1900
534,534,Gauguin22.jpg,1894,1913,1900
535,535,Gauguin23.jpg,1892,1921,1900
536,536,Gauguin24.jpg,1888,1913,1900
537,537,Gauguin25.jpg,1893,1913,1900
538,538,Gauguin3.jpg,1898,1919,1900
539,539,Gauguin4.jpg,1891,1932,1900
540,540,Gauguin5.jpg,1899,1921,1900
541,541,Gauguin6.jpg,1888,1913,1900
542,542,Gauguin7.jpg,1893,1913,1900
543,543,Gauguin8.jpg,1889,1898,1800
544,544,Gauguin9.jpg,1889,1913,1900
545,545,Gelder1.jpg,1680,1714,1700
546,546,Gennari1.jpg,1675,1684,1600
547,547,Gerard1.jpg,1797,1819,1800
548,548,Gerard2.jpg,1814,1861,1800
549,549,Gericault1.jpg,1820,1805,1800
550,550,Gericault2.jpg,1819,1840,1800
551,551,Gerstl1.jpg,1908,1909,1900
552,552,Gerstl2.jpg,1907,1913,1900
553,553,Gerstl3.jpg,1908,1921,1900
554,554,Gerstl4.jpg,1907,1913,1900
555,555,Gestel1.jpg,1914,1932,1900
556,556,GheeraertsYounger1.jpg,1601,1597,1500
557,557,GheeraertsYounger2.jpg,1591,1590,1500
558,558,Giaquinto1.jpg,1754,1713,1700
559,559,Giersing1.jpg,1909,1921,1900
560,560,Giordano1.jpg,1665,1713,1700
561,561,Giordano2.jpg,1670,1710,1700
562,562,Giordano3.jpg,1705,1713,1700
563,563,Giordano4.jpg,1705,1680,1600
564,564,Giordano5.jpg,1705,1757,1700
565,565,Giordano6.jpg,1705,1710,1700
566,566,Giorgione1.jpg,1510,1588,1500
567,567,Giorgione2.jpg,1499,1657,1600
568,568,Giorgione3.jpg,1510,1540,1500
569,569,Giorgione4.jpg,1505,1540,1500
570,570,Giorgione5.jpg,1506,1510,1500
571,571,Giorgione6.jpg,1509,1840,1800
572,572,Goltzius1.jpg,1616,1563,1500
573,573,Gonzales1.jpg,1878,1896,1800
574,574,Goya1.jpg,1757,1710,1700
575,575,Goya10.jpg,1795,1796,1700
576,576,Goya2.jpg,1794,1777,1700
577,577,Goya3.jpg,1804,1811,1800
578,578,Goya4.jpg,1824,1724,1700
579,579,Goya5.jpg,1812,1720,1700
580,580,Goya6.jpg,1812,1826,1800
581,581,Goya7.jpg,1824,1807,1800
582,582,Goya8.jpg,1804,1813,1800
583,583,Goya9.jpg,1805,1719,1700
584,584,Griffier1.jpg,-----,1840,1800
585,585,Griffier2.jpg,1710,1810,1800
586,586,Gros1.jpg,1807,1812,1800
587,587,Gros2.jpg,1806,1814,1800
588,588,Gruelle1.jpg,1894,1866,1800
589,589,Guercino1.jpg,1648,1719,1700
590,590,Guercino2.jpg,1621,1719,1700
591,591,Guercino3.jpg,1622,1620,1600
592,592,Guercino4.jpg,1621,1630,1600
