,images,gt,preds
61,Impressionism/henri-martin_woman-by-the-artist.jpg,henri martin,henri de toulouse lautrec
62,Impressionism/alfred-sisley_moret-sur-loing-1892.jpg,alfred sisley,gustave loiseau
63,Impressionism/mario-zanini_lerici-1950.jpg,mario zanini,giorgio morandi
64,Impressionism/paul-gauguin_port-de-grenelle-1875(1).jpg,paul gauguin,richard parkes bonington
65,Impressionism/claude-monet_jeanne-marguerite-lecadre-in-the-garden.jpg,claude monet,karoly ferenczy
66,Impressionism/joaquin-sorolla_outskirts-of-paris.jpg,joaquin sorolla,giuseppe de nittis
67,Impressionism/armand-guillaumin_plateau-bromont-at-pontgibaud-puy-de-d-me-1890.jpg,armand guillaumin,paul serusier
68,Impressionism/santiago-rusinol_terraced-garden-in-mallorca-1911.jpg,santiago rusinol,franklin carmichael
69,Impressionism/piet-mondrian_river-view-with-a-boat-sun.jpg,piet mondrian,emile claus
70,Impressionism/mary-cassatt_young-girls-1897.jpg,mary cassatt,pierre auguste renoir
71,Impressionism/claude-monet_houses-of-parliament-fog-effect-1901.jpg,claude monet,claude monet
72,Impressionism/robert-julian-onderdonk_late-afternoon-valley-of-the-leon.jpg,robert julian onderdonk,robert julian onderdonk
73,Impressionism/samuel-mutzner_pod-la-vene-ia-1929.jpg,samuel mutzner,mikalojus ciurlionis
74,Impressionism/pierre-auguste-renoir_roses-by-the-window.jpg,pierre auguste renoir,pierre auguste renoir
75,Impressionism/frederic-remington_the-scream-of-shrapnel-at-san-juan-hill-1898.jpg,frederic remington,frederic remington
76,Impressionism/pierre-auguste-renoir_bust-of-a-woman.jpg,pierre auguste renoir,pierre auguste renoir
77,Impressionism/berthe-morisot_getting-up-1886.jpg,berthe morisot,berthe morisot
78,Impressionism/pierre-auguste-renoir_pont-neuf-1872.jpg,pierre auguste renoir,henri catargi
79,Impressionism/eugene-boudin_dusk-over-the-port-of-le-havre.jpg,eugene boudin,james mcneill whistler
80,Impressionism/alfred-sisley_route-from-louveciennes.jpg,alfred sisley,alfred sisley
81,Impressionism/claude-monet_rouen-cathedral-the-portal-in-the-sun.jpg,claude monet,paolo scheggi
82,Impressionism/anders-zorn_reflexions-1889.jpg,anders zorn,anders zorn
83,Impressionism/claude-monet_palazzo-dario-1908.jpg,claude monet,paolo scheggi
84,Impressionism/paul-cezanne_cottages-of-auvers.jpg,paul cezanne,camille corot
85,Impressionism/claude-monet_rising-tide-at-pourville-1882.jpg,claude monet,julian alden weir
86,Impressionism/william-merritt-chase_colesberry-purves.jpg,william merritt chase,otto gustav carlsund
87,Impressionism/pierre-auguste-renoir_marthe-berard-girl-wearing-a-blue-sash-1879.jpg,pierre auguste renoir,marevna (marie vorobieff)
88,Impressionism/alfred-sisley_near-the-seine-at-by.jpg,alfred sisley,alfred sisley
89,Impressionism/claude-monet_cliff-at-pourville-1.jpg,claude monet,gustave loiseau
90,Impressionism/lovis-corinth_the-walchensee-mountains-wreathed-in-cloud-1925.jpg,lovis corinth,mikhail vrubel
91,Impressionism/childe-hassam_chicken-yard-back-of-the-holley-house.jpg,childe hassam,julian alden weir
92,Impressionism/konstantin-korovin_roses-and-fruit-1917.jpg,konstantin korovin,konstantin korovin
93,Impressionism/pierre-auguste-renoir_view-close-to-antibes.jpg,pierre auguste renoir,gustave loiseau
94,Impressionism/camille-pissarro_the-seine-at-port-marly-1872.jpg,camille pissarro,armand guillaumin
95,Impressionism/joaquin-sorolla_peppers-1903.jpg,joaquin sorolla,john french sloan
96,Impressionism/t.-c.-steele_the-poplars-1914.jpg,t. c. steele,robert julian onderdonk
97,Impressionism/claude-monet_houses-of-parliament-fog-effect.jpg,claude monet,claude monet
98,Impressionism/claude-monet_path-under-the-rose-trellises-giverny-1922-1.jpg,claude monet,pierre bonnard
99,Impressionism/berthe-morisot_reading.jpg,berthe morisot,berthe morisot
100,Impressionism/raoul-dufy_view-of-paris-from-monmartre-1902.jpg,raoul dufy,konstantin korovin
101,Impressionism/joaquin-sorolla_valencia-street-with-awnings.jpg,joaquin sorolla,walter sickert
102,Impressionism/nikolay-bogdanov-belsky_an-afternoon-fishing.jpg,nikolay bogdanov belsky,pavel fedotov
103,Impressionism/mary-cassatt_portrait-of-miss-cassatt-holding-the-cards.jpg,mary cassatt,rik wouters
104,Impressionism/pierre-auguste-renoir_seated-couple-1912.jpg,pierre auguste renoir,pierre auguste renoir
105,Impressionism/joaquin-sorolla_the-cemetery-at-sierra-nevada-granada-1910.jpg,joaquin sorolla,franklin carmichael
106,Impressionism/alfred-sisley_saint-mammes-dam-1885.jpg,alfred sisley,alfred sisley
107,Impressionism/alfred-sisley_road-from-saint-germain-to-marly-1875.jpg,alfred sisley,camille pissarro
108,Impressionism/octav-bancila_can-cu-violete.jpg,octav bancila,pierre bonnard
109,Impressionism/paul-gauguin_the-embroiderer-or-mette-gauguin-1878.jpg,paul gauguin,edouard vuillard
110,Impressionism/claude-monet_weeping-willow-and-water-lily-pond-2-1919.jpg,claude monet,claude monet
111,Impressionism/isaac-levitan_spring-in-italy-1890.jpg,isaac levitan,ding yanyong
112,Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,giuseppe de nittis
113,Impressionism/edgar-degas_before-the-ballet-detail-1892.jpg,edgar degas,edgar degas
114,Impressionism/frederic-remington_against-the-sunset-1906.jpg,frederic remington,frederic remington
115,Impressionism/john-atkinson-grimshaw_the-rector-s-garden-queen-of-the-lilies-1877.jpg,john atkinson grimshaw,arthur hughes
116,Impressionism/max-liebermann_birch-grow-1.jpg,max liebermann,max liebermann
117,Impressionism/claude-monet_water-lilies-and-agapanthus-1917.jpg,claude monet,claude monet
118,Impressionism/pierre-auguste-renoir_head-of-a-young-woman-1888.jpg,pierre auguste renoir,pierre auguste renoir
119,Impressionism/claude-monet_coming-into-port-goulphar-belle-ile.jpg,claude monet,maxime maufra
120,Impressionism/valentin-serov_portrait-of-sergei-diaghilev-1904.jpg,valentin serov,valentin serov
121,Impressionism/camille-pissarro_the-roofs-of-old-rouen-grey-weather-1896.jpg,camille pissarro,camille pissarro
122,Impressionism/pierre-auguste-renoir_shepherdess-1887.jpg,pierre auguste renoir,marevna (marie vorobieff)
123,Impressionism/alfred-sisley_by-the-loing-1885.jpg,alfred sisley,armand guillaumin
124,Impressionism/claude-monet_weeping-willow.jpg,claude monet,pierre bonnard
125,Impressionism/konstantin-korovin_still-life-with-portrait-of-pertseva-1916.jpg,konstantin korovin,rik wouters
126,Impressionism/claude-monet_water-lilies-1899-2.jpg,claude monet,claude monet
127,Impressionism/pierre-auguste-renoir_the-blue-lady-1874.jpg,pierre auguste renoir,felicien rops
128,Impressionism/pierre-auguste-renoir_bouquet-of-roses-1.jpg,pierre auguste renoir,pierre auguste renoir
129,Impressionism/zinaida-serebriakova_winter-wheat-1910.jpg,zinaida serebriakova,jamie wyeth
130,Impressionism/claude-monet_the-break-up-of-the-ice.jpg,claude monet,maxime maufra
131,Impressionism/mary-cassatt_young-woman-with-auburn-hair-in-a-pink-blouse-1895.jpg,mary cassatt,berthe morisot
132,Impressionism/ilya-mashkov_zages-and-a-statue-of-lenin-1927.jpg,ilya mashkov,luigi russolo
133,Impressionism/claude-monet_bennecourt-1.jpg,claude monet,emile claus
134,Impressionism/andre-dunoyer-de-segonzac_the-farm-on-the-estate-1923.jpg,andre dunoyer de segonzac,max liebermann
135,Impressionism/eugene-boudin_shoreline-with-rising-tide-october-1893.jpg,eugene boudin,charles francois daubigny
136,Impressionism/pierre-auguste-renoir_young-woman-with-a-rose-in-her-hat-1913.jpg,pierre auguste renoir,marevna (marie vorobieff)
137,Impressionism/childe-hassam_naples.jpg,childe hassam,childe hassam
138,Impressionism/walter-battiss_old-chelsea-new-york.jpg,walter battiss,richard hamilton
139,Impressionism/john-atkinson-grimshaw_salthouse-dock-liverpool.jpg,john atkinson grimshaw,lev lagorio
140,Impressionism/pierre-auguste-renoir_the-seine-at-bougival-1879.jpg,pierre auguste renoir,pierre auguste renoir
141,Impressionism/camille-pissarro_the-factory-1873.jpg,camille pissarro,alfred sisley
142,Impressionism/augustus-john_mas-de-galeron-1950.jpg,augustus john,maurice utrillo
143,Impressionism/john-singer-sargent_the-white-house.jpg,john singer sargent,josefa de obidos
144,Impressionism/maurice-prendergast_italian-flower-market-1898.jpg,maurice prendergast,pino pinelli
145,Impressionism/henri-martin_view-of-labastide-du-vert-2.jpg,henri martin,henri martin
146,Impressionism/claude-monet_water-lilies-1917-4.jpg,claude monet,claude monet
147,Impressionism/joaquin-sorolla_malvarrosa-valencia.jpg,joaquin sorolla,karoly ferenczy
148,Impressionism/giovanni-fattori_geh-ft-in-den-h-geln-1890.jpg,giovanni fattori,vasily polenov
149,Impressionism/lucia-demetriade-balacescu_mangalia-veche-1945.jpg,lucia demetriade balacescu,josefa de obidos
150,Impressionism/childe-hassam_spring-landscape-with-a-farmer-and-white-horse.jpg,childe hassam,ivan shishkin
151,Impressionism/arkhip-kuindzhi_sunset-in-the-steppes-by-the-sea.jpg,arkhip kuindzhi,frederic edwin church
152,Impressionism/nicolae-darascu_still-life-with-peonies-and-books.jpg,nicolae darascu,rik wouters
153,Impressionism/laszlo-mednyanszky_trees-with-hoar-frost-1892.jpg,laszlo mednyanszky,alfred sisley
154,Impressionism/willard-metcalf_close-of-day-on-the-maine-shore.jpg,willard metcalf,maxime maufra
155,Impressionism/childe-hassam_isle-of-shoals-2.jpg,childe hassam,richard parkes bonington
156,Impressionism/konstantin-korovin_the-river-vorya-at-abramtsevo.jpg,konstantin korovin,camille corot
157,Impressionism/childe-hassam_poppies-isles-of-shoals-02.jpg,childe hassam,childe hassam
158,Impressionism/joaquin-sorolla_elenita-at-the-beach-asturias-1903.jpg,joaquin sorolla,joaquin sorolla
159,Impressionism/edgar-degas_the-green-dancer-1879.jpg,edgar degas,edgar degas
160,Impressionism/claude-monet_the-valley-of-sasso-bordighera.jpg,claude monet,gustave loiseau
161,Impressionism/claude-monet_cliff-at-grainval-near-fecamp.jpg,claude monet,claude monet
162,Impressionism/berthe-morisot_the-little-girl-from-nice-celestine.jpg,berthe morisot,berthe morisot
163,Impressionism/camille-pissarro_spring-gray-weather-eragny-1895.jpg,camille pissarro,emile claus
164,Impressionism/thomas-eakins_boy-reclining.jpg,thomas eakins,thomas eakins
165,Impressionism/william-merritt-chase_woman-on-a-dock.jpg,william merritt chase,john french sloan
166,Impressionism/antoine-blanchard_palais-royal.jpg,antoine blanchard,edouard cortes
167,Impressionism/pierre-auguste-renoir_still-life-with-fruit-bowl.jpg,pierre auguste renoir,james ensor
168,Impressionism/camille-pissarro_the-carrousel-afternoon-1899.jpg,camille pissarro,henri catargi
169,Impressionism/thalia-flora-karavia_path-in-the-forest.jpg,thalia flora karavia,max liebermann
170,Impressionism/stefan-dimitrescu_cabaret.jpg,stefan dimitrescu,suzanne valadon
171,Impressionism/marianne-north_papyrus-or-paper-reed-growing-in-the-ciane-sicily-1870.jpg,marianne north,bui xuan phai
172,Impressionism/auguste-rodin_walking-man-1900.jpg,auguste rodin,ossip zadkine
173,Impressionism/camille-pissarro_landscape-with-a-white-horse-in-a-field-l-ermitage-1872.jpg,camille pissarro,camille pissarro
174,Impressionism/carl-larsson_portrait-of-alma-1887(1).jpg,carl larsson,william james glackens
175,Impressionism/camille-pissarro_landscape-frost-and-fog-eragny-1892.jpg,camille pissarro,gustave loiseau
176,Impressionism/theodor-pallady_haystacks.jpg,theodor pallady,maxime maufra
177,Impressionism/claude-monet_the-banks-of-the-seine-in-autumn.jpg,claude monet,alfred sisley
178,Impressionism/alfred-sisley_main-street-in-argenteuil-1872.jpg,alfred sisley,maurice utrillo
179,Impressionism/antoine-blanchard_winter-in-paris-notre-dame.jpg,antoine blanchard,edouard cortes
180,Impressionism/alfred-sisley_moret-sur-loing-1885.jpg,alfred sisley,alfred sisley
181,Impressionism/childe-hassam_harney-desert.jpg,childe hassam,robert julian onderdonk
182,Impressionism/claude-monet_the-tuileries-study.jpg,claude monet,gustave loiseau
183,Impressionism/istvan-nagy_sz-kely-room-1919.jpg,istvan nagy,jozsef rippl ronai
184,Impressionism/edgar-degas_portrait-of-josephine-gaujelin-1867.jpg,edgar degas,marevna (marie vorobieff)
185,Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,theo van rysselberghe
186,Impressionism/claude-monet_water-lilies-1919-3.jpg,claude monet,claude monet
187,Impressionism/gustave-caillebotte_the-parquet-planers-1876.jpg,gustave caillebotte,fernand khnopff
188,Impressionism/claude-monet_landscape-with-thunderstorm.jpg,claude monet,gustave loiseau
189,Impressionism/walter-sickert_sketch-for-the-statue-of-duquesne-dieppe.jpg,walter sickert,walter sickert
190,Impressionism/valentin-serov_portrait-of-a-princess-olga-orlova-1911.jpg,valentin serov,giovanni boldini
191,Impressionism/lucia-demetriade-balacescu_cityscape.jpg,lucia demetriade balacescu,maurice utrillo
192,Impressionism/claude-monet_sandviken-norway.jpg,claude monet,grandma moses
193,Impressionism/berthe-morisot_portrait-of-the-artist-s-mother-and-sister.jpg,berthe morisot,edmund charles tarbell
194,Impressionism/claude-monet_morning-on-the-seine-in-the-rain-1898.jpg,claude monet,claude monet
195,Impressionism/henri-matisse_the-pot-saint-michel-in-paris-1900.jpg,henri matisse,camille pissarro
196,Impressionism/berthe-morisot_the-bath-at-mesnil.jpg,berthe morisot,berthe morisot
197,Impressionism/edouard-manet_argenteuil-1874.jpg,edouard manet,edouard manet
198,Impressionism/william-james-glackens_breezy-day-tugboats-new-york-harbor-1910.jpg,william james glackens,paul signac
199,Impressionism/camille-pissarro_landscape-near-louveciennes-1870.jpg,camille pissarro,camille pissarro
200,Impressionism/claude-monet_the-promenade-near-the-bridge-of-argenteuil.jpg,claude monet,alfred sisley
201,Impressionism/william-merritt-chase_repair-docks-gowanus-pier.jpg,william merritt chase,james mcneill whistler
202,Impressionism/isaac-levitan_field-after-harvest-1897.jpg,isaac levitan,robert julian onderdonk
203,Impressionism/maurice-prendergast_ladies-in-the-rain.jpg,maurice prendergast,maurice prendergast
204,Impressionism/arkhip-kuindzhi_in-the-crimea.jpg,arkhip kuindzhi,emil nolde
205,Impressionism/mary-cassatt_mother-and-child-in-a-boat.jpg,mary cassatt,mary cassatt
206,Impressionism/edgar-degas_cafe-concert-singer.jpg,edgar degas,jozsef rippl ronai
207,Impressionism/eugene-boudin_the-beach-at-deauville-1863.jpg,eugene boudin,charles francois daubigny
208,Impressionism/alfred-sisley_the-washerwomen-of-moret-1887.jpg,alfred sisley,charles francois daubigny
209,Impressionism/giuseppe-de-nittis_sarah-bernhardt-as-pierrot.jpg,giuseppe de nittis,james tissot
210,Impressionism/alfred-sisley_construction-site-at-saint-mammes-1880-1.jpg,alfred sisley,alfred sisley
211,Impressionism/john-singer-sargent_the-brook-1907.jpg,john singer sargent,james tissot
212,Impressionism/henry-herbert-la-thangue_a-proven-al-stream-1903.jpg,henry herbert la thangue,childe hassam
213,Impressionism/claude-monet_the-palazzo-ducale.jpg,claude monet,theo van rysselberghe
214,Impressionism/claude-monet_camille-sitting-on-the-beach-at-trouville-1871.jpg,claude monet,joaquin sorolla
215,Impressionism/william-merritt-chase_shinnecock-hills-04.jpg,william merritt chase,robert julian onderdonk
216,Impressionism/winston-churchill_swimming-pool-at-chartwell(1).jpg,winston churchill,victor pasmore
217,Impressionism/william-james-glackens_treading-clams-wickford-1909.jpg,william james glackens,robert julian onderdonk
218,Impressionism/henri-edmond-cross_women-tying-the-vine.jpg,henri edmond cross,emile claus
219,Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,ferdinand hodler
220,Impressionism/lovis-corinth_portrait-of-charlotte-berend-in-white-dress-1902.jpg,lovis corinth,giovanni boldini
221,Impressionism/edgar-degas_woman-at-her-toilette-1.jpg,edgar degas,edgar degas
222,Impressionism/childe-hassam_improvisation.jpg,childe hassam,childe hassam
223,Impressionism/claude-monet_the-lieutenancy-at-honfleur.jpg,claude monet,alfred sisley
224,Impressionism/claude-monet_view-to-the-plain-of-argenteuil.jpg,claude monet,isaac levitan
225,Impressionism/theodor-pallady_interior-din-atelierul-din-place-dauphine-1934.jpg,theodor pallady,jules pascin
226,Impressionism/ivan-grohar_vrbe-ob-potoku-1911.jpg,ivan grohar,gustave loiseau
227,Impressionism/camille-pissarro_laundring-women-eragny-sur-eptes-1895.jpg,camille pissarro,henri martin
228,Impressionism/konstantin-korovin_on-the-shore-of-the-black-sea.jpg,konstantin korovin,theodor severin kittelsen
229,Impressionism/antoine-blanchard_rue-norvins-place-du-tertre-montmartre.jpg,antoine blanchard,edouard cortes
230,Impressionism/guy-rose_giverny-hillside-1891.jpg,guy rose,willard metcalf
231,Impressionism/james-mcneill-whistler_the-guidecca-winter-grey-and-blue.jpg,james mcneill whistler,childe hassam
232,Impressionism/claude-monet_evening-effect-of-the-seine.jpg,claude monet,willard metcalf
233,Impressionism/konstantin-korovin_twilight.jpg,konstantin korovin,rik wouters
234,Impressionism/william-merritt-chase_pure-aka-the-model.jpg,william merritt chase,thomas eakins
235,Impressionism/berthe-morisot_portrait-of-marguerite-carre-also-known-as-young-girl-in-a-ball-gown.jpg,berthe morisot,berthe morisot
236,Impressionism/berthe-morisot_boats-under-construction.jpg,berthe morisot,eugene boudin
237,Impressionism/winston-churchill_boathouse-on-blenheim-lake(1).jpg,winston churchill,arnold bocklin
238,Impressionism/pierre-auguste-renoir_bust-of-a-young-girl.jpg,pierre auguste renoir,pierre auguste renoir
239,Impressionism/ivan-grohar_na-sedlu-1908.jpg,ivan grohar,john henry twachtman
240,Impressionism/john-singer-sargent_arab-stable-1906.jpg,john singer sargent,konstantin korovin
241,Impressionism/childe-hassam_flags-fifth-avenue.jpg,childe hassam,rik wouters
242,Impressionism/claude-monet_rouen-cathedral-1893.jpg,claude monet,mikalojus ciurlionis
243,Impressionism/nicolae-vermont_birch-wood-1902.jpg,nicolae vermont,mikalojus ciurlionis
244,Impressionism/claude-monet_three-pots-of-tulips.jpg,claude monet,louis valtat
245,Impressionism/camille-pissarro_entrance-to-the-village-of-voisins-yvelines-1872.jpg,camille pissarro,alfred sisley
246,Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,charles francois daubigny
247,Impressionism/camille-pissarro_kitchen-garden-at-the-hermitage-pontoise-1874.jpg,camille pissarro,camille pissarro
248,Impressionism/pierre-auguste-renoir_landscape-10.jpg,pierre auguste renoir,william james glackens
249,Impressionism/pierre-auguste-renoir_young-woman-seated-on-the-grass.jpg,pierre auguste renoir,pierre auguste renoir
250,Impressionism/eugene-boudin_princess-pauline-metternich-on-the-beach.jpg,eugene boudin,giuseppe de nittis
251,Impressionism/alfred-sisley_edge-of-the-fountainbleau-forest-morning-1885.jpg,alfred sisley,alfred sisley
252,Impressionism/frits-thaulow_after-the-rain.jpg,frits thaulow,frits thaulow
253,Impressionism/henri-de-toulouse-lautrec_the-mold-gazelle-1881.jpg,henri de toulouse lautrec,valentin serov
254,Impressionism/alfred-sisley_cow-pasture-near-louveciennes-1875.jpg,alfred sisley,camille pissarro
255,Impressionism/alfred-sisley_the-path-from-veneux-to-thomery-along-the-water-evening-1880.jpg,alfred sisley,alfred sisley
256,Impressionism/ipolit-strambu_vase-with-roses-and-chrysanthemums-1911.jpg,ipolit strambu,henri fantin latour
257,Impressionism/paul-signac_paysage-corse.jpg,paul signac,paul signac
258,Impressionism/claude-monet_banks-of-the-seine-at-lavacourt.jpg,claude monet,gustave loiseau
259,Impressionism/edgar-degas_madame-alexis-rouart-and-her-children.jpg,edgar degas,paul gauguin
260,Impressionism/pyotr-konchalovsky_belkino-birch-1907.jpg,pyotr konchalovsky,gustave loiseau
261,Impressionism/nicolae-vermont_spring-noon-1926.jpg,nicolae vermont,walter sickert
262,Impressionism/claude-monet_the-castle-of-dolceacqua-1884.jpg,claude monet,julian alden weir
263,Impressionism/claude-monet_bordighera.jpg,claude monet,armand guillaumin
264,Impressionism/guy-rose_palms.jpg,guy rose,robert julian onderdonk
265,Impressionism/camille-pissarro_the-goose-girl-at-montfoucault-white-frost-1875.jpg,camille pissarro,camille pissarro
266,Impressionism/stefan-popescu_autumn-landscape-1.jpg,stefan popescu,julian alden weir
267,Impressionism/john-singer-sargent_study-of-polly-barnard-for-carnation-lily-lily-rose.jpg,john singer sargent,john singer sargent
268,Impressionism/lucian-grigorescu_bucure-tiul-vechi-dinspre-sf-spiridon.jpg,lucian grigorescu,henri le fauconnier
269,Impressionism/edgar-degas_dancers-in-the-wings.jpg,edgar degas,edgar degas
270,Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,alfred sisley
271,Impressionism/amadeo-de-souza-cardoso_gypsies-1910.jpg,amadeo de souza cardoso,august macke
272,Impressionism/konstantin-korovin_rose-against-the-sea.jpg,konstantin korovin,mikhail vrubel
273,Impressionism/joaquin-sorolla_near-jaca.jpg,joaquin sorolla,franklin carmichael
274,Impressionism/william-merritt-chase_in-the-park-a-by-path.jpg,william merritt chase,willard metcalf
275,Impressionism/camille-pissarro_landscape-with-strollers-relaxing-under-the-trees-1872.jpg,camille pissarro,emile claus
276,Impressionism/edouard-manet_croquet-1873.jpg,edouard manet,berthe morisot
277,Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,eugene boudin
278,Impressionism/frederic-bazille_still-life-with-fish.jpg,frederic bazille,jose clemente orozco
279,Impressionism/guy-rose_the-lavalier.jpg,guy rose,edmund charles tarbell
280,Impressionism/camille-pissarro_bathers-2-1895.jpg,camille pissarro,pierre puvis de chavannes
281,Impressionism/willard-metcalf_old-mill-pelago-italy.jpg,willard metcalf,armand guillaumin
282,Impressionism/william-merritt-chase_at-the-seaside.jpg,william merritt chase,charles francois daubigny
283,Impressionism/alfred-sisley_the-banks-of-the-seine-in-autumn.jpg,alfred sisley,alfred sisley
284,Impressionism/james-mcneill-whistler_variations-in-violet-and-grey-market-place.jpg,james mcneill whistler,maurice prendergast
