,images,gt,preds
65,Influential_artworks/Pop_art/Lichtenstein_girl_1964.jpg,1947,1961
66,Influential_artworks/High_Renaissance/Michelangelo_sistine_1508.jpg,1508,1440
67,Influential_artworks/High_Renaissance/LeonardoDaVinci_LastSupper_1495.jpg,1495,1506
68,Influential_artworks/High_Renaissance/Giorgione_Tempest_1506.jpg,1506,1515
69,Influential_artworks/High_Renaissance/LeonardoDaVinci_MonaLisa_1503.jpg,1503,1857
70,Influential_artworks/High_Renaissance/Raphael_SchoolAthens_1509.jpg,1509,1854
71,Influential_artworks/Minimalism/Hesse_untitled_1967.jpg,1967,1967
72,Influential_artworks/Minimalism/Ryman_bentline.jpg,1930,1967
73,Influential_artworks/Minimalism/Kelly_horizontal_1951.jpg,1951,1967
74,Influential_artworks/Minimalism/Smith_die_1962.jpg,1962,1967
75,Influential_artworks/Color_field_painting/Louis_alpha_1961.jpg,1961,1967
76,Influential_artworks/Color_field_painting/Newman_vir_1950.jpg,1950,1967
77,Influential_artworks/Realism/Millet_gleaners_1857.jpg,1857,1872
78,Influential_artworks/Realism/Manet_Olympia_1863.jpg,1863,1896
79,Influential_artworks/Realism/Eakins_clinic_1875.jpg,1875,1884
80,Influential_artworks/Realism/Courbet_stonebreakers_1849.jpg,1849,1897
81,Influential_artworks/Romanticism/Gericault_Medusa_1818.jpg,1818,1819
82,Influential_artworks/Romanticism/Turner_Slaveship_1840.jpg,1840,1849
83,Influential_artworks/Romanticism/Delacroix_Liberty_1830.jpg,1830,1717
84,Influential_artworks/Romanticism/Friedrich_Wanderer_1818.jpg,1818,1857
85,Influential_artworks/Cubism/Braque_violincandlestick_1910.jpg,1910,1923
86,Influential_artworks/Cubism/Braque_estaque_1908.jpg,1908,1917
87,Influential_artworks/Impressionism/Degas_Ballet_1874.jpg,1874,1889
88,Influential_artworks/Impressionism/Monet_sunrise_1872.jpg,1872,1906
89,Influential_artworks/Impressionism/Pissarro_boulevardwinter_1897.jpg,1897,1910
90,Influential_artworks/Impressionism/Caillebotte_Paris_1877.jpg,1877,1910
91,Influential_artworks/Impressionism/Renoir_Dancemoulin_1876.jpg,1876,1906
92,Influential_artworks/Baroque/Rubens_ElevationCross_1610.jpg,1610,1610
93,Influential_artworks/Baroque/Caravaggio_StMatthew_1599.jpg,1599,1717
94,Influential_artworks/Baroque/Rembrandt_Nightwatch_1642.jpg,1642,1717
95,Influential_artworks/Baroque/Gentileschi_Judith_1612.jpg,1612,1656
96,Influential_artworks/Post_Impressionism/Seurat_Sunday_1884.jpg,1884,1928
97,Influential_artworks/Post_Impressionism/Cezanne_mont_1902.jpg,1902,1913
98,Influential_artworks/Post_Impressionism/vanGogh_Starrynight_1889.jpg,1889,1913
99,Influential_artworks/Post_Impressionism/ToulouseLautrec_Clownesse_1895.jpg,1895,1913
100,Influential_artworks/Post_Impressionism/Gauguin_Where_1897.jpg,1897,1931
101,Influential_artworks/Abstract_Expressionism/deKooning_woman_1952.jpg,1952,1956
102,Influential_artworks/Naive_art_primitivism/Moses_turkey_1940.jpg,1940,1818
103,Influential_artworks/Naive_art_primitivism/Pirosmani_gatekeeper_1905.jpg,1905,1931
104,Influential_artworks/Naive_art_primitivism/Rousseau_gypsy_1897.jpg,1897,1950
105,Influential_artworks/Naive_art_primitivism/Rousseau_dream_1910.jpg,1910,1951
106,Influential_artworks/Naive_art_primitivism/Rousseau_repast_1907.jpg,1907,1931
107,Picasso_collection/Picasso_Bateleurs_1905.jpg,1905,1921
108,Picasso_collection/Picasso_vase_1903.jpg,1903,1956
109,Picasso_collection/Picasso_Woman_Raven_1904.jpg,1904,1427
110,Picasso_collection/Picasso_Vie_1903.jpg,1903,1921
111,Picasso_collection/Picasso_Brooding_Woman_1904.jpg,1904,1916
112,Picasso_collection/Picasso_avignon_1907.jpg,1907,1931
113,Picasso_collection/Picasso_maisonette_1908.jpg,1908,1931
114,Picasso_collection/Picasso_gueridon_1920.jpg,1920,1967
115,Picasso_collection/Picasso_blanquita_1917.jpg,1917,1931
116,Picasso_collection/Picasso_armchair_1917.jpg,1917,1931
117,Picasso_collection/Picasso_Man_hat_1912.jpg,1912,1931
118,Picasso_collection/Picasso_verre_1914.jpg,1914,1967
119,Picasso_collection/Picasso_Cheminee_1916.jpg,1916,1931
120,Picasso_collection/Picasso_Harlequin_1915.jpg,1915,1931
121,Picasso_collection/Picasso_Guitare_journal_1913.jpg,1913,1931
122,Picasso_collection/Picasso_Bathers_Forest_1908.jpg,1908,1931
123,Picasso_collection/Picasso_nature_morte_1909.jpg,1909,1931
124,Picasso_collection/Picasso_Kahnweiler_1910.jpg,1910,1917
125,Picasso_collection/Picasso_grenade_1911.jpg,1911,1916
126,Picasso_collection/Picasso_Jolie_1912.jpg,1911,1923
127,Picasso_collection/Picasso_Sculptor_and_Statue_1933.jpg,1933,1305
128,Picasso_collection/Picasso_Bather_1928.jpg,1928,1967
129,Picasso_collection/Picasso_Crucifixion_1930.jpg,1930,1967
130,Picasso_collection/Picasso_Corrida_1933.jpg,1933,1931
131,Picasso_collection/Picasso_Baiser_1931.jpg,1931,1931
132,Picasso_collection/Picasso_Jeanne_1901.jpg,1901,1913
133,Picasso_collection/Picasso_Canals_1905.jpg,1905,1921
134,Picasso_collection/Picasso_Paralelo_1900.jpg,1900,1906
135,Picasso_collection/Picasso_Homme_1903.jpg,1903,1857
136,Picasso_collection/Picasso_Woman_1901.jpg,1901,1921
137,Picasso_collection/Picasso_Portrait_Olga_1918.jpg,1918,1921
138,Picasso_collection/Picasso_Women_Spring_1921.jpg,1921,1931
139,Picasso_collection/Picasso_Nessus_Deianira_1920.jpg,1920,1819
140,Picasso_collection/Picasso_Pan_Pipes_1923.jpg,1923,1931
141,Picasso_collection/Picasso_Lovers_1923.jpg,1923,1916
142,Picasso_collection/Picasso_Weeping_Woman_1937.jpg,1937,1931
143,Picasso_collection/Picasso_Self_1901.jpg,1901,1921
144,Picasso_collection/Picasso_Jacqueline_1954.jpg,1954,1931
145,Picasso_collection/Picasso_absinthe_1903.jpg,1903,1931
146,Picasso_collection/Picasso_untitled_1937.jpg,1937,1931
