,images,gt,preds
113,Impressionism/pierre-auguste-renoir_bust-of-a-young-woman-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
114,Impressionism/auguste-herbin_the-roofs-of-paris-in-the-snow-1902.jpg,1902,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
115,Impressionism/john-singer-sargent_portrait-of-ambrogio-raffele-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1912."
116,Impressionism/armand-guillaumin_moulins-en-hollandee-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
117,Impressionism/joaquin-sorolla_gray-day-on-valencia-beach-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
118,Impressionism/eliseu-visconti_my-child-tobias-at-six-months-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1878."
119,Impressionism/camille-pissarro_after-the-rain-autumn-eragny-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1999."
120,Impressionism/mary-cassatt_sketch-of-antoinette-no-1-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
121,Impressionism/piet-mondrian_lonely-tree-at-the-gein-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
122,Impressionism/rudolf-schweitzer-cumpana_interior-r-nesc-1919.jpg,1919,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
123,Impressionism/konstantin-korovin_landscape-with-fence-1919.jpg,1919,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
124,Impressionism/andre-dunoyer-de-segonzac_still-life-with-a-cabbage-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
125,Impressionism/konstantin-korovin_portrait-of-z-pertseva-1921.jpg,1921,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
126,Impressionism/istvan-nagy_sz-kely-girl-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
127,Impressionism/georgios-jakobides_boy-smoking-1900.jpg,1900,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
128,Impressionism/pierre-auguste-renoir_woman-combing-her-hair-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
129,Impressionism/john-singer-sargent_santa-maria-della-salute-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
130,Impressionism/asgrimur-jonsson_mt-esja-seen-from-the-building-vinaminni-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
131,Impressionism/gregoire-boonzaier_a-street-scene-district-six-1991.jpg,1991,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
132,Impressionism/ilya-repin_follow-me-satan-temptation-of-jesus-christ-1903.jpg,1903,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
133,Impressionism/valentin-serov_portrait-of-alexander-lensky-and-alexander-yuzhin-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
134,Impressionism/giovanni-boldini_reclining-nude-1930.jpg,1930,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
135,Impressionism/max-liebermann_self-portrait-with-brush-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
136,Impressionism/joaquin-sorolla_roads-of-alijales-toledo-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
137,Impressionism/emile-claus_sunset-over-waterloo-bridge-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the late 19th century."
138,Impressionism/pierre-auguste-renoir_gabrielle-in-a-red-blouse-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
139,Impressionism/victor-borisov-musatov_portrait-of-nadezhda-staniukovich-1903.jpg,1903,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century."
140,Impressionism/giovanni-boldini_symphony-in-gray-1931.jpg,1931,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
141,Impressionism/john-singer-sargent_the-rialto-venice-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
142,Impressionism/jean-alexandru-steriadi_steriadi-ru-inat-1935.jpg,1935,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1933."
143,Impressionism/william-merritt-chase_still-life-fish-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
144,Impressionism/gregoire-boonzaier_malay-quarter-cape-town-1934.jpg,1934,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1980."
145,Impressionism/gregoire-boonzaier_malay-quarter-cape-town-1931.jpg,1931,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
146,Impressionism/joaquin-sorolla_clothilde-at-the-beach-1904.jpg,1904,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the late 19th century."
147,Impressionism/helene-schjerfbeck_school-girl-in-black-1908.jpg,1908,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
148,Impressionism/augustus-john_welsh-landscape-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
149,Impressionism/rudolf-schweitzer-cumpana_vene-ia-santa-maria-della-salute-1931.jpg,1931,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1987."
150,Impressionism/samuel-mutzner_intimitate-1925.jpg,1925,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
151,Impressionism/robert-julian-onderdonk_a-spring-morning-1913.jpg,1913,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
152,Impressionism/t.-c.-steele_along-the-creek-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
153,Impressionism/nicolae-vermont_the-love-letter-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: This painting was made in 1916."
154,Impressionism/joaquin-sorolla_maria-1900.jpg,1900,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
155,Impressionism/konstantin-korovin_evening-1917.jpg,1917,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
156,Impressionism/egon-schiele_trees-mirrored-in-a-pond-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
157,Impressionism/john-singer-sargent_figure-and-pool-1917.jpg,1917,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1972."
158,Impressionism/lucia-demetriade-balacescu_canceu-cu-lalele-i-m-rgele-albastre-1928.jpg,1928,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1928."
159,Impressionism/pierre-auguste-renoir_landscape-1915.jpg,1915,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
160,Impressionism/lovis-corinth_the-walchensee-on-saint-john-s-eve-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1919."
161,Impressionism/childe-hassam_snow-storm-fifth-avenue-1907.jpg,1907,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
162,Impressionism/lovis-corinth_the-walchensee-in-winter-1923.jpg,1923,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
163,Impressionism/robert-julian-onderdonk_hudson-river-view-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
164,Impressionism/gregoire-boonzaier_trees-in-a-landscape-1975.jpg,1975,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
165,Impressionism/valentin-serov_portrait-of-the-artist-isaac-levitan-1900.jpg,1900,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
166,Impressionism/nicolae-vermont_fisherman-village-in-brittany-1923.jpg,1923,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1913."
167,Impressionism/konstantin-korovin_morning-1914.jpg,1914,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
168,Impressionism/lovis-corinth_nana-female-nude-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
169,Impressionism/konstantin-korovin_paris-boulevard-1902.jpg,1902,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
170,Impressionism/philip-de-laszlo_queen-marie-of-romania-1936.jpg,1936,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
171,Impressionism/auguste-rodin_cupid-and-psyche-1905.jpg,1905,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
172,Impressionism/claude-monet_charing-cross-bridge-09-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in 1982."
173,Impressionism/ion-theodorescu-sion_boats-1927.jpg,1927,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
174,Impressionism/robert-julian-onderdonk_old-live-oak-1910.jpg,1910,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
175,Impressionism/pierre-auguste-renoir_the-view-from-collettes-1911.jpg,1911,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
176,Impressionism/pierre-auguste-renoir_flag-decorated-street-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the early 20th century."
177,Impressionism/dimitrie-paciurea_woman-nude-1920.jpg,1920,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
178,Impressionism/camille-pissarro_the-pont-neuf-1902-1.jpg,1902,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
179,Impressionism/john-lavery_the-jockeys-dressing-room-at-ascot-1923.jpg,1923,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
180,Impressionism/mikhail-nesterov_autumn-1906.jpg,1906,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
181,Impressionism/rudolf-schweitzer-cumpana_cu-covrigii-preg-tiri-de-cr-ciun-1925.jpg,1925,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
182,Impressionism/guy-rose_the-oak-1916.jpg,1916,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
183,Impressionism/john-lavery_the-golf-course-north-berwick-1922.jpg,1922,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the late 1800s."
184,Impressionism/karoly-ferenczy_gipsies-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
185,Impressionism/giovanni-boldini_portrait-of-donna-franca-florio-1924.jpg,1924,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
186,Impressionism/pierre-auguste-renoir_portrait-of-a-young-girl-1912.jpg,1912,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
187,Impressionism/max-liebermann_carl-duisberg-1909.jpg,1909,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
188,Impressionism/mary-cassatt_portrait-of-young-woman-1901.jpg,1901,"USER:  
When was this painting made?
ASSISTANT: The painting was made in the 19th century."
