,Unnamed: 0,images,gt,preds,predicted_class
58,58,Influential_artworks/Rococo/Watteau_Embarkation_1717.jpg,1717,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1789. This painting was made in 1789. This painting was made in 1789,1780
59,59,Influential_artworks/Rococo/Boucher_Odalisque_1745.jpg,1745,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1870
60,60,Influential_artworks/Rococo/Fragonard_swing_1766.jpg,1766,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1785. This painting was made in 1785. This painting was made in 1785,1780
61,61,Influential_artworks/Ukiyo-e/Hokusai_wave_1830.jpg,1830,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 日本 in 1853. This painting was made in 日本 in 1853. This painting was made,1850
62,62,Influential_artworks/Pop_art/Paolozzi_richman_1947.jpg,1962,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest hemingway. This painting was made in the 1920s. This painting was made in,1550
63,63,Influential_artworks/Pop_art/Warhol_campbell_1962.jpg,1956,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1968. This painting was made in  1927. This painting was made in  ,1960
64,64,Influential_artworks/Pop_art/Hamilton_justwhat_1956.jpg,1964,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in romeo and juliet by romeo and juliet by romeo and juliet.,1550
65,65,Influential_artworks/Pop_art/Lichtenstein_girl_1964.jpg,1947,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1962. This painting was made in rome in 1962. This painting was made in ,1960
66,66,Influential_artworks/High_Renaissance/Michelangelo_sistine_1508.jpg,1508,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504.<|endofchunk|>,1500
67,67,Influential_artworks/High_Renaissance/LeonardoDaVinci_LastSupper_1495.jpg,1495,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>,1500
68,68,Influential_artworks/High_Renaissance/Giorgione_Tempest_1506.jpg,1506,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1504.<|endofchunk|>,1500
69,69,Influential_artworks/High_Renaissance/LeonardoDaVinci_MonaLisa_1503.jpg,1503,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>,1500
70,70,Influential_artworks/High_Renaissance/Raphael_SchoolAthens_1509.jpg,1509,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1508.<|endofchunk|>,1500
71,71,Influential_artworks/Minimalism/Hesse_untitled_1967.jpg,1967,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
72,72,Influential_artworks/Minimalism/Ryman_bentline.jpg,1930,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001.<|endofchunk|>,1550
73,73,Influential_artworks/Minimalism/Kelly_horizontal_1951.jpg,1951,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
74,74,Influential_artworks/Minimalism/Smith_die_1962.jpg,1962,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
75,75,Influential_artworks/Color_field_painting/Louis_alpha_1961.jpg,1961,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
76,76,Influential_artworks/Color_field_painting/Newman_vir_1950.jpg,1950,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 0001. This painting was made in 0001. This painting was made in 0001. This painting,1550
77,77,Influential_artworks/Realism/Millet_gleaners_1857.jpg,1857,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1850
78,78,Influential_artworks/Realism/Manet_Olympia_1863.jpg,1863,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1870
79,79,Influential_artworks/Realism/Eakins_clinic_1875.jpg,1875,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1876. This painting was made in 	1876. This painting was made in ,1870
80,80,Influential_artworks/Realism/Courbet_stonebreakers_1849.jpg,1849,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1881. This painting was made in 	1881. This painting was made in ,1880
81,81,Influential_artworks/Romanticism/Gericault_Medusa_1818.jpg,1818,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851.<|endofchunk|>,1850
82,82,Influential_artworks/Romanticism/Turner_Slaveship_1840.jpg,1840,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1850
83,83,Influential_artworks/Romanticism/Delacroix_Liberty_1830.jpg,1830,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1851. This painting was made in 1851. This painting was made in 1851,1850
84,84,Influential_artworks/Romanticism/Friedrich_Wanderer_1818.jpg,1818,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in 1875. This painting was made in 1875,1870
85,85,Influential_artworks/Cubism/Braque_violincandlestick_1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907.<|endofchunk|>,1900
86,86,Influential_artworks/Cubism/Braque_estaque_1908.jpg,1908,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
87,87,Influential_artworks/Impressionism/Degas_Ballet_1874.jpg,1874,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1879. This painting was made in rome in 1879. This painting was made,1870
88,88,Influential_artworks/Impressionism/Monet_sunrise_1872.jpg,1872,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1872. This painting was made in rome in 1872. This painting was made,1870
89,89,Influential_artworks/Impressionism/Pissarro_boulevardwinter_1897.jpg,1897,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1879. This painting was made in rome in 1879. This painting was made,1870
90,90,Influential_artworks/Impressionism/Caillebotte_Paris_1877.jpg,1877,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1875. This painting was made in rome in 1875. This painting was made,1870
91,91,Influential_artworks/Impressionism/Renoir_Dancemoulin_1876.jpg,1876,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1879. This painting was made in rome in 1879. This painting was made,1870
92,92,Influential_artworks/Baroque/Rubens_ElevationCross_1610.jpg,1610,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1503.<|endofchunk|>,1500
93,93,Influential_artworks/Baroque/Caravaggio_StMatthew_1599.jpg,1599,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1541.<|endofchunk|>,1540
94,94,Influential_artworks/Baroque/Rembrandt_Nightwatch_1642.jpg,1642,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1665. This painting was made in 1851. This painting was made in 1851.,1660
95,95,Influential_artworks/Baroque/Gentileschi_Judith_1612.jpg,1612,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1593. This painting was made in 17th century. This painting was made in 17,1590
96,96,Influential_artworks/Post_Impressionism/Seurat_Sunday_1884.jpg,1884,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1899. This painting was made in  1899. This painting was made in ,1890
97,97,Influential_artworks/Post_Impressionism/Cezanne_mont_1902.jpg,1902,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
98,98,Influential_artworks/Post_Impressionism/vanGogh_Starrynight_1889.jpg,1889,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1889. This painting was made in  1889. This painting was made in ,1880
99,99,Influential_artworks/Post_Impressionism/ToulouseLautrec_Clownesse_1895.jpg,1895,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1892. This painting was made in  1892. This painting was made in ,1890
100,100,Influential_artworks/Post_Impressionism/Gauguin_Where_1897.jpg,1897,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
101,101,Influential_artworks/Abstract_Expressionism/deKooning_woman_1952.jpg,1952,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1943.<|endofchunk|>,1940
102,102,Influential_artworks/Naive_art_primitivism/Moses_turkey_1940.jpg,1940,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in the early 20th century. This painting was made in the early 20th century.<|endofchunk|>,1900
103,103,Influential_artworks/Naive_art_primitivism/Pirosmani_gatekeeper_1905.jpg,1905,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest brown in 1883. This painting was made in 1883. This painting was made in,1880
104,104,Influential_artworks/Naive_art_primitivism/Rousseau_gypsy_1897.jpg,1897,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1877. This painting was made,1930
105,105,Influential_artworks/Naive_art_primitivism/Rousseau_dream_1910.jpg,1910,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
106,106,Influential_artworks/Naive_art_primitivism/Rousseau_repast_1907.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1912. This painting was made in 1877. This painting was made in 1877.,1910
107,107,Picasso_collection/Picasso_Bateleurs_1905.jpg,1905,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1907.<|endofchunk|>,1900
108,108,Picasso_collection/Picasso_vase_1903.jpg,1903,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
109,109,Picasso_collection/Picasso_Woman_Raven_1904.jpg,1904,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marcian's last year. This painting was made in 1883. This painting was,1550
110,110,Picasso_collection/Picasso_Vie_1903.jpg,1903,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in rome in 1943. This painting was made in rome in 1943. This painting was made in ,1940
111,111,Picasso_collection/Picasso_Brooding_Woman_1904.jpg,1904,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
112,112,Picasso_collection/Picasso_avignon_1907.jpg,1907,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907.This painting was made in 1907.This painting was made in 1907.This painting,1900
113,113,Picasso_collection/Picasso_maisonette_1908.jpg,1908,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1907. This painting was made in 1907. This painting was made in 1907.<|endofchunk|>,1900
114,114,Picasso_collection/Picasso_gueridon_1920.jpg,1920,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest marcel. This painting was made in 1883. This painting was made in 1908.,1550
115,115,Picasso_collection/Picasso_blanquita_1917.jpg,1917,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in  1928. This painting was made in  1928. This painting was made in ,1920
116,116,Picasso_collection/Picasso_armchair_1917.jpg,1917,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
117,117,Picasso_collection/Picasso_Man_hat_1912.jpg,1912,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in 	1928. This painting was made in 	1928. This painting was made in ,1920
118,118,Picasso_collection/Picasso_verre_1914.jpg,1914,<image>This painting was made in 1907.<|endofchunk|><image>This painting was made in 1793.<|endofchunk|><image>This painting was made in ernest rosenthal in 1932. This painting was made in 1878. This painting was made,1930
